Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
29.10.2021 20:00;29.10.2021 20:15;1.152,75;244,25;1.248,25;5.549,75;0,00;46,25;1.915,50;3.019,50;1.917,75;1.111,00;288,50;347,25
29.10.2021 20:15;29.10.2021 20:30;1.151,75;235,00;1.290,75;5.474,75;0,00;46,25;1.899,00;2.992,25;1.886,75;1.116,50;128,50;341,00
29.10.2021 20:30;29.10.2021 20:45;1.156,50;231,00;1.297,50;5.453,75;0,00;46,25;1.895,75;2.993,00;1.791,00;1.123,00;62,00;343,50
29.10.2021 20:45;29.10.2021 21:00;1.156,50;230,50;1.302,25;5.465,25;0,00;46,25;1.895,75;2.918,50;1.717,00;1.116,75;63,50;343,75
29.10.2021 21:00;29.10.2021 21:15;1.132,00;233,00;1.309,25;5.490,00;0,00;46,25;1.898,00;2.791,75;1.723,50;1.104,25;110,75;344,25
29.10.2021 21:15;29.10.2021 21:30;1.128,00;232,25;1.300,75;5.407,50;0,00;46,25;1.896,75;2.744,50;1.640,00;1.102,75;81,50;344,25
29.10.2021 21:30;29.10.2021 21:45;1.124,25;231,75;1.245,50;5.348,50;0,00;46,25;1.896,75;2.721,75;1.594,50;1.102,75;44,50;343,00
29.10.2021 21:45;29.10.2021 22:00;1.119,50;232,25;1.237,25;5.267,00;0,00;46,25;1.896,50;2.688,25;1.573,25;1.097,50;20,75;343,25
29.10.2021 22:00;29.10.2021 22:15;1.108,50;233,00;1.229,75;5.081,25;0,00;46,25;1.900,50;2.673,50;1.552,25;1.113,25;183,00;343,50
29.10.2021 22:15;29.10.2021 22:30;1.105,00;230,00;1.235,25;5.019,75;0,00;46,25;1.898,50;2.674,25;1.533,50;1.097,25;74,00;343,75
29.10.2021 22:30;29.10.2021 22:45;1.100,75;231,00;1.222,50;4.947,50;0,00;46,50;1.899,50;2.633,75;1.482,00;1.083,00;40,50;343,50
29.10.2021 22:45;29.10.2021 23:00;1.103,75;231,75;1.218,75;4.876,50;0,00;46,50;1.898,25;2.552,25;1.504,50;1.089,00;43,50;343,00
29.10.2021 23:00;29.10.2021 23:15;1.084,25;235,00;1.218,25;4.784,00;0,00;46,50;1.900,50;2.465,75;1.442,75;1.062,00;79,25;343,50
29.10.2021 23:15;29.10.2021 23:30;1.089,75;233,00;1.223,75;4.687,75;0,00;46,50;1.899,50;2.454,75;1.393,00;1.039,50;47,25;343,75
29.10.2021 23:30;29.10.2021 23:45;1.090,50;232,25;1.207,00;4.650,75;0,00;46,50;1.899,50;2.456,00;1.383,50;1.035,00;42,25;345,25
29.10.2021 23:45;30.10.2021 00:00;1.091,75;232,00;1.195,25;4.587,00;0,00;45,75;1.898,50;2.464,00;1.393,00;1.019,25;47,00;342,75
30.10.2021 00:00;30.10.2021 00:15;1.084,00;230,00;1.226,00;4.504,00;0,00;44,50;1.902,00;2.602,75;1.268,25;921,75;5,25;336,50
30.10.2021 00:15;30.10.2021 00:30;1.082,50;231,75;1.293,50;4.435,00;0,00;46,00;1.900,50;2.600,25;1.181,75;926,50;25,50;333,00
30.10.2021 00:30;30.10.2021 00:45;1.081,50;240,75;1.284,75;4.331,75;0,00;46,50;1.900,25;2.605,25;1.128,25;938,75;81,75;335,00
30.10.2021 00:45;30.10.2021 01:00;1.084,00;241,75;1.288,25;4.269,25;0,00;46,50;1.899,75;2.617,00;1.125,50;934,50;77,75;335,50
30.10.2021 01:00;30.10.2021 01:15;1.082,00;240,75;1.287,00;4.185,00;0,00;46,50;1.911,75;2.681,25;1.106,75;916,25;68,00;336,75
30.10.2021 01:15;30.10.2021 01:30;1.078,75;242,00;1.273,25;4.101,75;0,00;46,75;1.915,25;2.677,50;1.090,00;899,50;57,25;339,50
30.10.2021 01:30;30.10.2021 01:45;1.072,50;253,00;1.264,25;4.064,00;0,00;46,75;1.924,00;2.685,25;1.072,50;892,00;47,50;344,00
30.10.2021 01:45;30.10.2021 02:00;1.072,00;265,50;1.213,25;4.048,25;0,00;46,75;1.929,00;2.682,75;1.067,00;895,00;60,75;343,50
30.10.2021 02:00;30.10.2021 02:15;1.067,75;261,25;1.183,75;4.001,50;0,00;46,75;1.956,50;2.651,00;1.003,25;879,75;44,25;341,75
30.10.2021 02:15;30.10.2021 02:30;1.065,75;262,00;1.208,00;4.028,75;0,00;46,75;1.969,75;2.653,75;971,25;833,50;44,75;341,00
30.10.2021 02:30;30.10.2021 02:45;1.065,75;255,00;1.219,75;3.996,50;0,00;46,75;1.982,00;2.634,75;942,25;817,50;67,25;337,50
30.10.2021 02:45;30.10.2021 03:00;1.065,75;257,50;1.194,50;3.972,00;0,00;46,75;1.986,25;2.590,25;897,50;819,75;74,00;340,50
30.10.2021 03:00;30.10.2021 03:15;1.064,50;242,75;1.215,00;3.922,75;0,00;46,75;2.006,75;2.478,50;795,25;816,50;40,50;341,50
30.10.2021 03:15;30.10.2021 03:30;1.067,50;254,00;1.276,50;3.842,25;0,00;47,00;2.007,25;2.457,50;716,25;811,00;40,50;345,00
30.10.2021 03:30;30.10.2021 03:45;1.066,25;258,75;1.247,25;3.823,75;0,00;46,75;2.008,75;2.456,25;699,50;816,00;44,25;344,75
30.10.2021 03:45;30.10.2021 04:00;1.068,25;262,00;1.227,50;3.752,00;0,00;46,75;2.007,50;2.371,50;668,50;815,00;46,50;346,25
30.10.2021 04:00;30.10.2021 04:15;1.071,00;252,00;1.156,75;3.601,75;0,00;46,75;2.007,25;2.261,00;613,00;822,50;53,00;347,50
30.10.2021 04:15;30.10.2021 04:30;1.071,00;255,50;1.079,50;3.619,50;0,00;46,75;2.007,50;2.268,50;568,50;825,00;61,00;346,75
30.10.2021 04:30;30.10.2021 04:45;1.072,25;256,25;1.007,00;3.595,25;0,00;46,75;2.008,75;2.294,75;544,75;825,75;71,00;345,75
30.10.2021 04:45;30.10.2021 05:00;1.075,25;256,75;924,25;3.571,25;0,00;46,50;2.009,00;2.333,50;541,25;824,00;64,75;347,25
30.10.2021 05:00;30.10.2021 05:15;1.079,25;258,50;829,50;3.537,25;0,00;46,25;2.010,50;2.409,25;530,75;823,25;70,25;342,25
30.10.2021 05:15;30.10.2021 05:30;1.079,00;260,50;745,50;3.475,00;0,00;46,00;2.011,25;2.413,75;535,25;829,50;82,50;338,50
30.10.2021 05:30;30.10.2021 05:45;1.078,00;260,50;712,75;3.463,25;0,00;45,75;2.011,75;2.415,75;567,50;829,50;33,75;337,50
30.10.2021 05:45;30.10.2021 06:00;1.082,25;254,25;675,25;3.498,00;0,00;45,75;2.011,25;2.465,25;578,50;821,00;38,00;335,75
30.10.2021 06:00;30.10.2021 06:15;1.096,00;254,00;627,50;3.586,50;0,00;43,75;2.010,75;2.578,50;593,25;812,50;55,00;331,25
30.10.2021 06:15;30.10.2021 06:30;1.106,50;268,50;585,00;3.605,25;0,00;42,75;2.011,50;2.745,50;598,25;799,50;104,50;331,00
30.10.2021 06:30;30.10.2021 06:45;1.109,25;277,50;551,75;3.635,00;0,00;41,75;2.011,25;2.708,00;635,50;780,75;159,75;330,00
30.10.2021 06:45;30.10.2021 07:00;1.115,00;274,50;535,75;3.689,75;0,00;41,75;2.010,25;2.729,50;681,50;783,25;258,50;327,25
30.10.2021 07:00;30.10.2021 07:15;1.127,25;259,25;498,50;3.718,25;0,25;42,00;2.010,75;2.818,75;654,50;798,50;87,50;328,50
30.10.2021 07:15;30.10.2021 07:30;1.133,75;254,25;504,00;3.771,00;0,25;41,50;2.010,75;2.906,50;674,00;791,75;108,00;327,50
30.10.2021 07:30;30.10.2021 07:45;1.139,75;271,50;522,75;3.778,25;0,25;40,75;2.010,75;2.923,25;682,75;776,50;129,50;326,25
30.10.2021 07:45;30.10.2021 08:00;1.145,50;248,75;542,50;3.844,75;3,25;41,00;2.011,00;2.944,00;721,25;777,75;184,75;324,75
30.10.2021 08:00;30.10.2021 08:15;1.160,75;263,25;622,75;3.884,00;27,25;41,00;2.010,50;2.997,75;707,00;791,50;321,25;327,25
30.10.2021 08:15;30.10.2021 08:30;1.166,75;240,50;609,25;3.903,50;132,25;40,75;2.011,25;3.016,75;717,75;791,75;350,00;328,50
30.10.2021 08:30;30.10.2021 08:45;1.167,50;249,00;600,50;3.919,75;346,50;40,00;2.010,75;3.037,00;732,25;794,75;348,25;327,75
30.10.2021 08:45;30.10.2021 09:00;1.169,75;251,75;567,50;3.975,75;580,00;39,50;2.010,25;3.040,25;736,50;789,25;301,00;326,75
30.10.2021 09:00;30.10.2021 09:15;1.169,00;267,75;648,50;4.047,25;762,75;39,50;2.012,75;3.037,75;738,50;786,75;601,75;329,75
30.10.2021 09:15;30.10.2021 09:30;1.168,50;238,75;731,25;4.040,50;1.019,00;39,50;2.011,00;3.030,50;736,00;781,50;546,50;329,75
30.10.2021 09:30;30.10.2021 09:45;1.170,00;248,00;756,25;3.992,25;1.322,75;40,00;2.013,00;3.034,75;739,75;788,50;442,75;330,00
30.10.2021 09:45;30.10.2021 10:00;1.167,25;257,75;819,75;3.902,75;1.606,00;40,50;2.010,75;3.035,00;717,00;785,25;347,50;330,00
30.10.2021 10:00;30.10.2021 10:15;1.156,25;296,50;924,50;3.830,75;1.885,25;40,50;2.009,00;3.013,25;733,50;772,75;393,25;329,75
30.10.2021 10:15;30.10.2021 10:30;1.156,25;274,75;982,00;3.751,25;2.128,00;40,50;2.001,75;3.017,75;765,00;770,50;328,50;328,25
30.10.2021 10:30;30.10.2021 10:45;1.157,00;246,75;1.072,50;3.700,00;2.330,75;40,50;1.990,75;3.018,25;750,00;776,75;244,75;329,50
30.10.2021 10:45;30.10.2021 11:00;1.156,50;233,00;1.114,50;3.649,75;2.518,75;40,50;1.986,75;3.028,00;749,00;768,75;151,75;328,50
30.10.2021 11:00;30.10.2021 11:15;1.145,25;237,75;1.118,50;3.597,00;2.716,00;40,25;1.987,50;3.059,75;733,25;736,00;328,00;329,50
30.10.2021 11:15;30.10.2021 11:30;1.143,75;229,75;1.207,00;3.476,50;2.881,25;40,25;1.986,50;3.054,75;729,25;740,75;249,50;327,75
30.10.2021 11:30;30.10.2021 11:45;1.141,75;226,75;1.253,75;3.399,75;3.047,25;39,75;1.984,00;3.046,00;730,00;742,25;220,25;329,00
30.10.2021 11:45;30.10.2021 12:00;1.141,50;236,75;1.221,25;3.404,00;3.192,00;39,75;1.984,00;3.055,00;718,75;732,50;153,25;329,00
30.10.2021 12:00;30.10.2021 12:15;1.119,50;255,50;1.204,50;3.391,25;3.285,00;39,50;1.985,25;3.056,50;695,75;737,50;124,50;327,00
30.10.2021 12:15;30.10.2021 12:30;1.111,75;271,25;1.119,00;3.421,00;3.301,75;39,50;1.986,00;3.043,75;680,50;738,75;101,75;328,50
30.10.2021 12:30;30.10.2021 12:45;1.116,50;239,50;1.122,50;3.469,75;3.307,25;39,50;1.987,25;3.042,50;693,75;738,75;50,00;329,75
30.10.2021 12:45;30.10.2021 13:00;1.117,00;228,50;1.127,75;3.539,50;3.246,25;39,25;1.986,75;3.037,25;703,25;733,25;50,25;331,00
30.10.2021 13:00;30.10.2021 13:15;1.112,25;241,25;1.136,75;3.505,25;3.163,75;39,25;1.983,75;3.008,50;724,50;734,75;107,25;329,75
30.10.2021 13:15;30.10.2021 13:30;1.113,50;233,25;1.144,25;3.490,75;3.044,00;39,25;1.978,50;3.003,75;726,75;736,75;107,00;329,25
30.10.2021 13:30;30.10.2021 13:45;1.107,25;230,00;1.147,50;3.505,75;2.875,50;39,25;1.976,50;3.014,25;739,25;733,25;134,50;327,75
30.10.2021 13:45;30.10.2021 14:00;1.109,00;237,75;1.149,25;3.566,00;2.678,00;39,25;1.973,50;3.008,50;745,25;732,00;101,25;327,50
30.10.2021 14:00;30.10.2021 14:15;1.106,50;237,25;1.144,75;3.626,25;2.484,00;39,25;1.971,75;3.014,50;769,50;723,50;157,50;331,00
30.10.2021 14:15;30.10.2021 14:30;1.106,75;237,50;1.138,50;3.669,25;2.257,75;39,50;1.968,25;3.006,00;789,50;725,75;275,00;332,00
30.10.2021 14:30;30.10.2021 14:45;1.108,00;254,75;1.135,00;3.705,00;2.039,25;39,25;1.967,50;3.013,75;818,50;728,00;284,00;331,50
30.10.2021 14:45;30.10.2021 15:00;1.109,25;247,25;1.150,00;3.806,50;1.825,00;39,25;1.967,00;3.005,00;876,00;724,50;283,75;331,00
30.10.2021 15:00;30.10.2021 15:15;1.116,50;238,25;1.150,25;3.939,75;1.624,75;39,50;1.964,00;2.979,00;921,75;736,75;343,50;330,00
30.10.2021 15:15;30.10.2021 15:30;1.119,25;259,50;1.159,00;4.049,25;1.411,00;38,75;1.961,75;2.971,00;930,25;757,50;328,50;331,50
30.10.2021 15:30;30.10.2021 15:45;1.120,25;284,50;1.174,25;4.139,75;1.205,50;38,75;1.961,25;2.969,25;951,50;751,75;321,50;331,25
30.10.2021 15:45;30.10.2021 16:00;1.122,25;280,00;1.185,00;4.263,75;1.008,25;38,50;1.961,75;2.973,75;956,25;754,25;280,25;332,50
30.10.2021 16:00;30.10.2021 16:15;1.136,00;251,75;1.192,25;4.302,25;840,00;39,00;1.962,25;2.995,00;935,00;767,25;274,50;332,00
30.10.2021 16:15;30.10.2021 16:30;1.142,50;261,75;1.203,25;4.348,50;671,00;39,00;1.962,50;2.976,50;945,00;777,25;269,50;329,50
30.10.2021 16:30;30.10.2021 16:45;1.144,75;263,00;1.231,75;4.430,25;516,75;39,25;1.961,75;2.980,00;954,25;775,75;314,50;328,00
30.10.2021 16:45;30.10.2021 17:00;1.147,75;267,00;1.256,75;4.486,25;365,50;39,50;1.962,00;2.968,75;968,50;791,25;396,75;328,75
30.10.2021 17:00;30.10.2021 17:15;1.159,00;266,00;1.267,00;4.544,25;234,00;39,50;1.946,25;2.967,00;998,50;848,75;459,00;331,25
30.10.2021 17:15;30.10.2021 17:30;1.163,75;248,00;1.276,50;4.674,75;130,00;39,25;1.930,00;2.982,75;1.047,25;854,50;581,25;331,00
30.10.2021 17:30;30.10.2021 17:45;1.166,00;248,00;1.306,25;4.800,75;58,25;39,25;1.931,50;2.984,25;1.056,25;865,75;646,50;330,25
30.10.2021 17:45;30.10.2021 18:00;1.169,75;268,50;1.322,25;4.921,50;18,50;39,25;1.930,25;2.981,75;1.101,25;901,75;654,25;330,00
30.10.2021 18:00;30.10.2021 18:15;1.174,25;268,50;1.335,50;4.913,50;1,50;39,50;1.929,50;2.927,75;1.127,00;919,50;704,00;329,50
30.10.2021 18:15;30.10.2021 18:30;1.177,00;307,25;1.335,50;4.928,50;0,25;39,50;1.924,00;2.939,75;1.151,25;915,25;897,75;331,50
30.10.2021 18:30;30.10.2021 18:45;1.180,00;286,25;1.327,00;5.032,75;0,00;39,50;1.916,75;2.947,00;1.157,25;919,00;889,00;330,50
30.10.2021 18:45;30.10.2021 19:00;1.182,25;257,25;1.314,00;5.170,75;0,00;39,75;1.905,50;2.895,25;1.165,50;921,25;851,00;331,00
30.10.2021 19:00;30.10.2021 19:15;1.183,00;270,25;1.311,25;5.164,25;0,00;39,50;1.892,00;2.794,25;1.167,00;935,25;880,25;330,75
30.10.2021 19:15;30.10.2021 19:30;1.182,00;246,50;1.308,00;5.130,25;0,00;39,50;1.884,75;2.771,00;1.164,75;968,50;705,50;330,50
30.10.2021 19:30;30.10.2021 19:45;1.176,75;236,00;1.307,25;5.144,00;0,00;39,50;1.885,25;2.721,75;1.166,25;965,50;618,50;327,50
30.10.2021 19:45;30.10.2021 20:00;1.170,25;231,25;1.295,00;5.135,75;0,00;39,50;1.885,25;2.643,25;1.119,25;962,50;526,50;331,00
30.10.2021 20:00;30.10.2021 20:15;1.154,00;234,75;1.295,00;5.176,50;0,00;39,50;1.886,50;2.536,50;1.115,00;945,75;484,00;331,25
30.10.2021 20:15;30.10.2021 20:30;1.137,25;241,75;1.298,75;5.169,50;0,00;39,50;1.885,25;2.528,75;1.112,75;954,50;389,25;331,75
30.10.2021 20:30;30.10.2021 20:45;1.131,00;228,25;1.290,25;5.183,00;0,00;39,50;1.883,25;2.507,00;1.111,00;953,00;292,75;330,75
30.10.2021 20:45;30.10.2021 21:00;1.122,50;247,25;1.274,75;5.232,00;0,00;39,75;1.882,50;2.470,00;1.080,00;950,75;254,25;331,75
30.10.2021 21:00;30.10.2021 21:15;1.110,50;254,00;1.231,00;5.272,25;0,00;39,75;1.882,75;2.480,00;1.054,25;947,75;87,50;331,00
30.10.2021 21:15;30.10.2021 21:30;1.113,50;229,25;1.181,25;5.349,00;0,00;39,75;1.883,50;2.427,25;1.051,00;952,50;38,25;330,75
30.10.2021 21:30;30.10.2021 21:45;1.113,00;225,75;1.149,50;5.302,75;0,00;39,75;1.882,75;2.408,50;1.003,50;949,25;15,00;331,50
30.10.2021 21:45;30.10.2021 22:00;1.108,25;225,75;1.164,50;5.192,00;0,00;40,00;1.883,75;2.396,25;951,00;947,75;12,25;327,00
30.10.2021 22:00;30.10.2021 22:15;1.098,00;242,50;1.047,75;5.137,25;0,00;40,00;1.885,50;2.387,75;958,25;913,50;152,00;330,00
30.10.2021 22:15;30.10.2021 22:30;1.097,00;239,00;993,25;5.147,00;0,00;39,50;1.883,50;2.380,50;954,00;880,75;61,50;328,25
30.10.2021 22:30;30.10.2021 22:45;1.096,25;226,75;958,75;5.143,00;0,00;39,50;1.884,75;2.376,00;953,00;883,25;25,00;328,00
30.10.2021 22:45;30.10.2021 23:00;1.096,50;227,00;897,50;5.176,75;0,00;39,50;1.883,75;2.306,50;947,50;879,75;18,75;328,75
30.10.2021 23:00;30.10.2021 23:15;1.086,75;289,50;874,50;5.112,00;0,00;39,25;1.884,75;2.274,75;937,00;838,25;47,75;330,00
30.10.2021 23:15;30.10.2021 23:30;1.083,75;238,25;802,25;5.101,00;0,00;39,25;1.884,75;2.275,50;932,75;841,50;12,00;328,50
30.10.2021 23:30;30.10.2021 23:45;1.079,75;231,25;787,00;5.037,50;0,00;39,25;1.885,00;2.274,75;925,25;836,25;8,75;328,25
30.10.2021 23:45;31.10.2021 00:00;1.079,75;235,50;745,25;4.962,25;0,00;39,00;1.888,00;2.207,75;903,25;836,75;20,50;328,00
31.10.2021 00:00;31.10.2021 00:15;1.071,00;250,75;705,50;4.881,50;0,00;39,00;1.900,50;2.202,00;804,50;729,25;22,00;283,25
31.10.2021 00:15;31.10.2021 00:30;1.069,50;239,75;661,50;4.892,75;0,00;39,25;1.910,50;2.198,25;728,75;681,00;58,00;283,50
31.10.2021 00:30;31.10.2021 00:45;1.068,50;231,25;649,50;4.830,50;0,00;39,25;1.909,00;2.208,75;711,50;673,00;82,50;284,25
31.10.2021 00:45;31.10.2021 01:00;1.067,25;226,25;669,00;4.801,00;0,00;39,75;1.908,50;2.239,50;694,50;644,50;71,50;284,50
31.10.2021 01:00;31.10.2021 01:15;1.058,75;266,75;676,00;4.718,50;0,00;39,75;1.893,75;2.312,75;658,50;599,00;58,00;284,25
31.10.2021 01:15;31.10.2021 01:30;1.059,00;240,25;697,75;4.632,00;0,00;39,75;1.874,50;2.307,50;655,25;598,00;33,25;286,00
31.10.2021 01:30;31.10.2021 01:45;1.057,25;225,75;672,75;4.568,00;0,00;39,75;1.873,75;2.300,00;653,75;598,50;33,00;284,75
31.10.2021 01:45;31.10.2021 02:00;1.055,25;226,00;669,25;4.447,00;0,00;39,50;1.866,25;2.303,50;643,00;594,75;34,00;286,50
31.10.2021 02:00;31.10.2021 02:15;1.049,25;231,25;676,75;4.311,75;0,00;39,25;1.832,25;2.324,75;611,25;597,25;37,25;285,25
31.10.2021 02:15;31.10.2021 02:30;1.048,50;227,75;676,50;4.230,50;0,00;39,50;1.809,00;2.304,75;567,25;598,00;33,50;285,50
31.10.2021 02:30;31.10.2021 02:45;1.051,50;233,00;646,00;4.185,25;0,00;39,50;1.809,50;2.323,25;525,50;599,50;36,00;284,25
31.10.2021 02:45;31.10.2021 03:00;1.050,50;242,75;649,25;4.089,00;0,00;39,75;1.810,00;2.334,75;428,75;515,50;34,00;254,75
31.10.2021 02:00;31.10.2021 02:15;1.050,75;226,25;634,25;3.939,25;0,00;39,75;1.811,25;2.245,00;507,75;579,75;34,25;287,25
31.10.2021 02:15;31.10.2021 02:30;1.054,00;245,00;632,00;3.782,25;0,00;39,75;1.809,50;2.221,50;499,50;608,75;36,25;290,25
31.10.2021 02:30;31.10.2021 02:45;1.053,50;262,50;642,75;3.753,50;0,00;39,75;1.812,75;2.219,00;503,00;587,75;33,00;290,25
31.10.2021 02:45;31.10.2021 03:00;1.054,25;269,50;637,25;3.692,75;0,00;39,75;1.814,25;2.240,75;468,00;586,25;34,00;288,25
31.10.2021 03:00;31.10.2021 03:15;1.054,25;254,25;620,75;3.632,00;0,00;39,75;1.832,75;2.322,50;428,50;595,00;71,50;289,50
31.10.2021 03:15;31.10.2021 03:30;1.054,25;226,25;614,00;3.541,00;0,00;39,75;1.859,50;2.357,00;434,50;595,50;61,00;290,25
31.10.2021 03:30;31.10.2021 03:45;1.054,25;223,50;611,75;3.449,25;0,00;39,75;1.861,75;2.366,25;437,25;601,00;42,00;291,25
31.10.2021 03:45;31.10.2021 04:00;1.062,00;223,00;610,75;3.419,00;0,00;40,00;1.871,50;2.370,50;426,75;595,25;75,00;285,50
31.10.2021 04:00;31.10.2021 04:15;1.064,50;222,00;622,50;3.331,00;0,00;40,00;1.872,50;2.403,25;413,50;597,25;63,50;280,25
31.10.2021 04:15;31.10.2021 04:30;1.065,00;228,25;604,75;3.259,75;0,00;40,00;1.873,25;2.422,50;386,25;603,75;55,50;282,00
31.10.2021 04:30;31.10.2021 04:45;1.065,00;250,50;610,75;3.221,50;0,00;40,00;1.876,75;2.442,00;361,25;597,50;57,00;280,25
31.10.2021 04:45;31.10.2021 05:00;1.067,75;257,50;617,50;3.120,25;0,00;40,00;1.875,75;2.456,25;346,50;600,25;50,75;280,25
31.10.2021 05:00;31.10.2021 05:15;1.072,25;222,50;617,25;3.000,00;0,00;40,00;1.894,25;2.464,25;335,75;606,75;51,50;286,25
31.10.2021 05:15;31.10.2021 05:30;1.075,25;225,75;625,25;2.983,00;0,00;40,00;1.924,50;2.466,75;338,50;602,00;44,75;284,75
31.10.2021 05:30;31.10.2021 05:45;1.076,75;225,50;661,50;2.944,75;0,00;40,00;1.926,25;2.455,75;340,25;606,75;45,50;284,75
31.10.2021 05:45;31.10.2021 06:00;1.079,00;233,75;661,50;2.945,00;0,00;40,00;1.923,75;2.447,75;340,25;607,50;51,75;285,50
31.10.2021 06:00;31.10.2021 06:15;1.090,50;218,75;631,25;2.948,75;0,00;40,00;1.941,75;2.445,50;339,50;612,00;126,75;284,00
31.10.2021 06:15;31.10.2021 06:30;1.094,75;218,25;649,75;2.909,25;0,25;39,75;1.977,50;2.462,75;346,50;617,00;126,25;284,75
31.10.2021 06:30;31.10.2021 06:45;1.098,50;249,50;666,75;2.877,25;0,25;39,75;1.997,25;2.479,00;348,00;615,50;128,75;284,75
31.10.2021 06:45;31.10.2021 07:00;1.101,50;245,50;654,75;2.797,50;1,25;39,75;1.999,25;2.497,50;353,00;611,00;242,25;285,50
31.10.2021 07:00;31.10.2021 07:15;1.114,50;219,50;654,00;2.791,75;34,50;39,75;2.000,00;2.535,25;352,25;607,50;296,75;286,75
31.10.2021 07:15;31.10.2021 07:30;1.120,25;219,75;695,00;2.775,00;109,25;39,75;2.001,00;2.550,25;353,25;604,00;377,25;285,00
31.10.2021 07:30;31.10.2021 07:45;1.123,50;218,50;720,75;2.712,25;310,25;39,75;2.002,00;2.544,75;356,25;609,00;356,00;284,75
31.10.2021 07:45;31.10.2021 08:00;1.124,00;218,00;758,25;2.671,00;589,50;39,75;2.001,25;2.521,75;357,00;608,25;379,25;284,50
31.10.2021 08:00;31.10.2021 08:15;1.128,75;225,50;784,50;2.624,25;906,25;39,75;2.001,00;2.526,00;363,00;607,25;255,75;284,75
31.10.2021 08:15;31.10.2021 08:30;1.130,50;218,00;750,25;2.585,75;1.227,75;39,50;2.002,75;2.530,00;366,75;609,75;186,25;284,75
31.10.2021 08:30;31.10.2021 08:45;1.131,75;218,25;816,50;2.503,50;1.563,25;39,50;2.001,75;2.517,00;367,50;602,25;110,75;284,25
31.10.2021 08:45;31.10.2021 09:00;1.135,00;218,75;843,75;2.511,00;1.923,25;39,50;2.000,50;2.462,75;367,75;600,00;109,25;279,25
31.10.2021 09:00;31.10.2021 09:15;1.136,50;245,25;809,25;2.462,00;2.305,50;39,25;2.003,00;2.324,75;369,25;603,75;120,00;281,00
31.10.2021 09:15;31.10.2021 09:30;1.137,25;220,75;789,50;2.401,25;2.664,00;39,25;2.001,75;2.293,50;369,25;603,50;110,00;283,50
31.10.2021 09:30;31.10.2021 09:45;1.139,00;218,25;809,25;2.287,00;3.010,25;39,50;1.999,75;2.289,00;368,75;606,75;86,25;283,25
31.10.2021 09:45;31.10.2021 10:00;1.140,75;220,00;806,50;2.177,75;3.334,75;39,25;1.999,00;2.266,75;365,75;605,25;77,00;283,00
31.10.2021 10:00;31.10.2021 10:15;1.131,50;251,75;803,75;2.131,50;3.631,75;39,00;1.984,25;2.209,75;362,75;598,50;99,75;284,00
31.10.2021 10:15;31.10.2021 10:30;1.131,00;222,25;829,75;2.065,00;3.895,75;39,25;1.946,50;2.203,50;356,00;601,50;109,25;281,75
31.10.2021 10:30;31.10.2021 10:45;1.131,75;220,50;833,75;1.997,25;4.109,50;39,50;1.908,00;2.138,50;351,00;604,75;96,25;281,00
31.10.2021 10:45;31.10.2021 11:00;1.130,50;220,50;872,75;1.981,25;4.292,00;39,50;1.877,50;2.056,75;363,25;611,25;79,75;281,75
31.10.2021 11:00;31.10.2021 11:15;1.120,00;221,00;890,25;2.037,75;4.444,75;40,00;1.871,25;2.009,50;386,50;621,00;107,00;286,25
31.10.2021 11:15;31.10.2021 11:30;1.115,75;220,75;871,75;2.075,00;4.569,50;39,75;1.872,25;2.002,75;396,50;625,75;83,50;287,50
31.10.2021 11:30;31.10.2021 11:45;1.112,50;220,25;846,25;2.113,00;4.635,00;39,75;1.869,25;2.007,50;423,50;628,25;85,75;286,75
31.10.2021 11:45;31.10.2021 12:00;1.115,75;220,00;879,50;2.133,00;4.644,50;39,50;1.867,50;1.999,25;457,50;625,75;43,00;287,00
31.10.2021 12:00;31.10.2021 12:15;1.098,00;226,00;916,00;2.244,50;4.660,25;38,50;1.855,00;1.949,25;485,00;631,25;95,00;287,75
31.10.2021 12:15;31.10.2021 12:30;1.093,25;224,00;966,50;2.285,75;4.613,25;38,50;1.852,25;1.865,75;486,75;634,75;94,50;288,50
31.10.2021 12:30;31.10.2021 12:45;1.093,00;224,00;1.069,00;2.363,50;4.506,00;38,75;1.853,50;1.855,75;479,25;629,00;138,75;288,75
31.10.2021 12:45;31.10.2021 13:00;1.091,00;220,75;1.145,50;2.453,50;4.375,00;39,00;1.852,75;1.823,25;478,25;631,50;136,50;289,00
31.10.2021 13:00;31.10.2021 13:15;1.085,25;262,75;1.201,00;2.606,00;4.185,50;39,00;1.842,25;1.727,00;478,25;626,00;102,50;288,25
31.10.2021 13:15;31.10.2021 13:30;1.086,00;227,25;1.240,50;2.736,25;3.991,75;39,00;1.839,25;1.669,75;478,00;624,75;122,50;287,00
31.10.2021 13:30;31.10.2021 13:45;1.084,25;221,75;1.271,00;2.814,00;3.759,00;39,00;1.834,50;1.661,25;478,75;626,00;139,00;287,00
